date,county,fips,positive_patients,suspected_patients,icu_positive_patients,icu_suspected_patients,icu_available_beds
2020-11-03,Santa Clara,85,102.0,17.0,27.0,2.0,77.0
2020-11-03,Santa Cruz,87,13.0,0.0,3.0,0.0,7.0
2020-11-03,Shasta,89,9.0,0.0,3.0,0.0,8.0
2020-11-03,Siskiyou,93,2.0,0.0,1.0,0.0,8.0
2020-11-03,Solano,95,21.0,9.0,4.0,0.0,7.0
2020-11-03,Sonoma,97,22.0,6.0,5.0,2.0,10.0
2020-11-03,Stanislaus,99,56.0,17.0,15.0,4.0,21.0
2020-11-03,Sutter,101,0.0,0.0,0.0,0.0,0.0
2020-11-03,Tehama,103,3.0,0.0,0.0,0.0,1.0
2020-11-03,Trinity,105,0.0,0.0,0.0,0.0,0.0
2020-11-03,Tulare,107,41.0,10.0,3.0,0.0,21.0
2020-11-03,Tuolumne,109,2.0,0.0,0.0,0.0,3.0
2020-11-03,Ventura,111,31.0,10.0,15.0,1.0,40.0
2020-11-03,Yolo,113,9.0,0.0,3.0,0.0,5.0
2020-11-03,Yuba,115,3.0,0.0,1.0,0.0,1.0
2020-11-02,Alameda,1,69.0,41.0,17.0,6.0,126.0
2020-11-02,Amador,5,0.0,0.0,0.0,0.0,6.0
2020-11-02,Butte,7,9.0,1.0,4.0,1.0,10.0
2020-11-02,Calaveras,9,0.0,0.0,0.0,0.0,6.0
2020-11-02,Colusa,11,0.0,2.0,0.0,0.0,0.0
2020-11-02,Contra Costa,13,40.0,18.0,10.0,2.0,41.0
2020-11-02,Del Norte,15,0.0,0.0,0.0,0.0,5.0
2020-11-02,El Dorado,17,2.0,0.0,1.0,0.0,8.0
2020-11-02,Fresno,19,106.0,14.0,26.0,3.0,31.0
2020-11-02,Glenn,21,0.0,0.0,0.0,0.0,0.0
2020-11-02,Humboldt,23,2.0,0.0,0.0,0.0,2.0
2020-11-02,Imperial,25,48.0,0.0,14.0,0.0,1.0
2020-11-02,Inyo,27,0.0,0.0,0.0,0.0,4.0
2020-11-02,Kern,29,46.0,2.0,22.0,1.0,56.0
2020-11-02,Kings,31,11.0,4.0,3.0,2.0,13.0
2020-11-02,Lake,33,2.0,1.0,1.0,0.0,1.0
2020-11-02,Lassen,35,0.0,0.0,0.0,0.0,0.0
2020-11-02,Los Angeles,37,817.0,229.0,238.0,24.0,807.0
2020-11-02,Madera,39,8.0,8.0,3.0,0.0,21.0
2020-11-02,Marin,41,5.0,9.0,1.0,2.0,16.0
2020-11-02,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2020-11-02,Mendocino,45,1.0,0.0,1.0,0.0,5.0
2020-11-02,Merced,47,8.0,0.0,2.0,0.0,14.0
2020-11-02,Modoc,49,0.0,0.0,0.0,0.0,0.0
2020-11-02,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-11-02,Monterey,53,28.0,0.0,11.0,0.0,28.0
2020-11-02,Napa,55,3.0,1.0,1.0,0.0,27.0
2020-11-02,Nevada,57,2.0,0.0,0.0,0.0,5.0
2020-11-02,Orange,59,177.0,37.0,60.0,9.0,197.0
2020-11-02,Placer,61,30.0,16.0,5.0,1.0,29.0
2020-11-02,Plumas,63,0.0,0.0,0.0,0.0,0.0
2020-11-02,Riverside,65,194.0,56.0,53.0,7.0,60.0
2020-11-02,Sacramento,67,86.0,23.0,22.0,6.0,100.0
2020-11-02,San Benito,69,2.0,0.0,1.0,0.0,0.0
2020-11-02,San Bernardino,71,243.0,54.0,62.0,7.0,121.0
2020-11-02,San Diego,73,239.0,52.0,87.0,12.0,289.0
2020-11-02,San Francisco,75,36.0,2.0,11.0,1.0,84.0
2020-11-02,San Joaquin,77,28.0,8.0,6.0,2.0,42.0
2020-11-02,San Luis Obispo,79,7.0,0.0,2.0,0.0,26.0
2020-11-02,San Mateo,81,17.0,13.0,3.0,1.0,41.0
2020-11-02,Santa Barbara,83,13.0,1.0,2.0,0.0,64.0
2020-11-02,Santa Clara,85,91.0,21.0,25.0,2.0,82.0
2020-11-02,Santa Cruz,87,12.0,0.0,2.0,0.0,7.0
2020-11-02,Shasta,89,9.0,0.0,4.0,0.0,2.0
2020-11-02,Siskiyou,93,2.0,0.0,1.0,0.0,7.0
2020-11-02,Solano,95,27.0,11.0,3.0,1.0,7.0
2020-11-02,Sonoma,97,23.0,2.0,4.0,0.0,8.0
2020-11-02,Stanislaus,99,74.0,24.0,15.0,3.0,23.0
2020-11-02,Sutter,101,0.0,0.0,0.0,0.0,0.0
2020-11-02,Tehama,103,3.0,0.0,0.0,0.0,2.0
2020-11-02,Trinity,105,0.0,0.0,0.0,0.0,0.0
2020-11-02,Tulare,107,39.0,9.0,3.0,0.0,30.0
2020-11-02,Tuolumne,109,3.0,0.0,0.0,0.0,3.0
2020-11-02,Ventura,111,29.0,9.0,13.0,4.0,48.0
2020-11-02,Yolo,113,7.0,0.0,3.0,0.0,4.0
2020-11-02,Yuba,115,4.0,0.0,1.0,0.0,9.0
2020-11-01,Alameda,1,63.0,46.0,18.0,6.0,125.0
2020-11-01,Amador,5,0.0,0.0,0.0,0.0,4.0
2020-11-01,Butte,7,9.0,1.0,1.0,1.0,16.0
2020-11-01,Calaveras,9,0.0,0.0,0.0,0.0,7.0
2020-11-01,Colusa,11,0.0,2.0,0.0,0.0,0.0
2020-11-01,Contra Costa,13,35.0,17.0,9.0,1.0,49.0
2020-11-01,Del Norte,15,0.0,0.0,0.0,0.0,6.0
2020-11-01,El Dorado,17,4.0,0.0,0.0,0.0,8.0
2020-11-01,Fresno,19,102.0,7.0,26.0,0.0,32.0
2020-11-01,Glenn,21,0.0,0.0,0.0,0.0,0.0
2020-11-01,Humboldt,23,3.0,1.0,0.0,0.0,0.0
2020-11-01,Imperial,25,49.0,0.0,14.0,0.0,0.0
2020-11-01,Inyo,27,0.0,0.0,0.0,0.0,4.0
2020-11-01,Kern,29,46.0,4.0,24.0,0.0,53.0
2020-11-01,Kings,31,12.0,3.0,3.0,2.0,16.0
2020-11-01,Lake,33,3.0,1.0,2.0,0.0,2.0
2020-11-01,Lassen,35,0.0,0.0,0.0,0.0,0.0
2020-11-01,Los Angeles,37,798.0,258.0,223.0,39.0,781.0
2020-11-01,Madera,39,8.0,10.0,3.0,1.0,20.0
2020-11-01,Marin,41,5.0,12.0,1.0,1.0,16.0
2020-11-01,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2020-11-01,Mendocino,45,1.0,0.0,1.0,0.0,5.0
2020-11-01,Merced,47,6.0,0.0,1.0,0.0,16.0
2020-11-01,Modoc,49,0.0,0.0,0.0,0.0,0.0
2020-11-01,Mono,51,0.0,0.0,0.0,0.0,1.0
2020-11-01,Monterey,53,25.0,2.0,9.0,0.0,28.0
2020-11-01,Napa,55,3.0,0.0,1.0,0.0,27.0
2020-11-01,Nevada,57,1.0,1.0,0.0,1.0,5.0
2020-11-01,Orange,59,183.0,18.0,60.0,3.0,196.0
2020-11-01,Placer,61,31.0,17.0,6.0,2.0,28.0
2020-11-01,Plumas,63,0.0,0.0,0.0,0.0,0.0
2020-11-01,Riverside,65,179.0,52.0,43.0,10.0,65.0
2020-11-01,Sacramento,67,85.0,30.0,21.0,4.0,86.0
2020-11-01,San Benito,69,0.0,0.0,0.0,0.0,2.0
2020-11-01,San Bernardino,71,242.0,61.0,58.0,14.0,104.0
2020-11-01,San Diego,73,239.0,61.0,86.0,10.0,278.0
2020-11-01,San Francisco,75,37.0,3.0,9.0,0.0,93.0
2020-11-01,San Joaquin,77,30.0,7.0,8.0,3.0,40.0
2020-11-01,San Luis Obispo,79,7.0,1.0,3.0,0.0,30.0
2020-11-01,San Mateo,81,17.0,10.0,4.0,3.0,37.0
2020-11-01,Santa Barbara,83,10.0,1.0,2.0,0.0,58.0
2020-11-01,Santa Clara,85,85.0,15.0,21.0,1.0,77.0
2020-11-01,Santa Cruz,87,12.0,0.0,2.0,0.0,8.0
2020-11-01,Shasta,89,8.0,0.0,3.0,0.0,3.0
2020-11-01,Siskiyou,93,1.0,0.0,0.0,0.0,8.0
2020-11-01,Solano,95,25.0,13.0,4.0,3.0,11.0
2020-11-01,Sonoma,97,20.0,4.0,4.0,0.0,7.0
2020-11-01,Stanislaus,99,71.0,22.0,17.0,2.0,17.0
2020-11-01,Sutter,101,0.0,0.0,0.0,0.0,0.0
2020-11-01,Tehama,103,5.0,0.0,0.0,0.0,1.0
2020-11-01,Trinity,105,0.0,0.0,0.0,0.0,0.0
2020-11-01,Tulare,107,37.0,10.0,3.0,0.0,24.0
2020-11-01,Tuolumne,109,3.0,0.0,0.0,0.0,4.0
2020-11-01,Ventura,111,29.0,14.0,14.0,8.0,45.0
2020-11-01,Yolo,113,5.0,0.0,4.0,0.0,2.0
2020-11-01,Yuba,115,3.0,0.0,0.0,0.0,11.0
2020-10-31,Alameda,1,62.0,49.0,19.0,4.0,124.0
2020-10-31,Amador,5,0.0,0.0,0.0,0.0,3.0
2020-10-31,Butte,7,7.0,1.0,2.0,1.0,12.0
2020-10-31,Calaveras,9,0.0,0.0,0.0,0.0,7.0
2020-10-31,Colusa,11,0.0,2.0,0.0,0.0,0.0
2020-10-31,Contra Costa,13,35.0,11.0,7.0,1.0,51.0
2020-10-31,Del Norte,15,0.0,0.0,0.0,0.0,3.0
2020-10-31,El Dorado,17,2.0,0.0,1.0,0.0,6.0
2020-10-31,Fresno,19,96.0,14.0,25.0,1.0,29.0
2020-10-31,Glenn,21,0.0,0.0,0.0,0.0,0.0
2020-10-31,Humboldt,23,2.0,0.0,0.0,0.0,4.0
2020-10-31,Imperial,25,50.0,0.0,13.0,0.0,2.0
2020-10-31,Inyo,27,0.0,0.0,0.0,0.0,4.0
2020-10-31,Kern,29,51.0,6.0,23.0,0.0,59.0
2020-10-31,Kings,31,12.0,3.0,3.0,2.0,14.0
2020-10-31,Lake,33,3.0,1.0,2.0,0.0,3.0
2020-10-31,Lassen,35,0.0,0.0,0.0,0.0,0.0
2020-10-31,Los Angeles,37,777.0,302.0,223.0,27.0,777.0
2020-10-31,Madera,39,8.0,10.0,3.0,1.0,14.0
2020-10-31,Marin,41,6.0,9.0,1.0,0.0,17.0
2020-10-31,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2020-10-31,Mendocino,45,1.0,0.0,1.0,0.0,4.0
2020-10-31,Merced,47,5.0,0.0,1.0,0.0,13.0
2020-10-31,Modoc,49,0.0,2.0,0.0,0.0,0.0
2020-10-31,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-10-31,Monterey,53,25.0,0.0,9.0,0.0,24.0
2020-10-31,Napa,55,3.0,3.0,0.0,0.0,27.0
2020-10-31,Nevada,57,1.0,1.0,0.0,0.0,5.0
2020-10-31,Orange,59,181.0,36.0,55.0,9.0,191.0
2020-10-31,Placer,61,30.0,16.0,6.0,3.0,23.0
2020-10-31,Plumas,63,0.0,0.0,0.0,0.0,0.0
2020-10-31,Riverside,65,156.0,56.0,34.0,10.0,76.0
2020-10-31,Sacramento,67,77.0,25.0,17.0,3.0,84.0
2020-10-31,San Benito,69,0.0,0.0,0.0,0.0,2.0
2020-10-31,San Bernardino,71,241.0,47.0,58.0,9.0,102.0
2020-10-31,San Diego,73,244.0,36.0,95.0,5.0,258.0
2020-10-31,San Francisco,75,34.0,4.0,6.0,0.0,85.0
2020-10-31,San Joaquin,77,24.0,6.0,8.0,2.0,33.0
2020-10-31,San Luis Obispo,79,7.0,2.0,3.0,0.0,29.0
2020-10-31,San Mateo,81,19.0,12.0,3.0,2.0,35.0
2020-10-31,Santa Barbara,83,10.0,1.0,3.0,1.0,62.0
2020-10-31,Santa Clara,85,83.0,9.0,24.0,2.0,71.0
2020-10-31,Santa Cruz,87,11.0,0.0,2.0,0.0,6.0
2020-10-31,Shasta,89,9.0,0.0,3.0,0.0,4.0
2020-10-31,Siskiyou,93,1.0,0.0,0.0,0.0,8.0
2020-10-31,Solano,95,30.0,11.0,4.0,0.0,11.0
2020-10-31,Sonoma,97,20.0,6.0,5.0,0.0,7.0
2020-10-31,Stanislaus,99,66.0,18.0,19.0,2.0,18.0
2020-10-31,Sutter,101,0.0,0.0,0.0,0.0,0.0
2020-10-31,Tehama,103,5.0,0.0,0.0,0.0,4.0
2020-10-31,Trinity,105,0.0,0.0,0.0,0.0,0.0
2020-10-31,Tulare,107,40.0,5.0,4.0,0.0,19.0
2020-10-31,Tuolumne,109,3.0,0.0,0.0,0.0,5.0
2020-10-31,Ventura,111,24.0,14.0,11.0,7.0,49.0
2020-10-31,Yolo,113,8.0,0.0,5.0,0.0,5.0
2020-10-31,Yuba,115,5.0,1.0,0.0,1.0,11.0
2020-10-30,Alameda,1,68.0,42.0,17.0,5.0,116.0
2020-10-30,Amador,5,0.0,0.0,0.0,0.0,2.0
2020-10-30,Butte,7,7.0,0.0,2.0,0.0,14.0
2020-10-30,Calaveras,9,0.0,0.0,0.0,0.0,6.0
2020-10-30,Colusa,11,0.0,0.0,0.0,0.0,0.0
2020-10-30,Contra Costa,13,34.0,9.0,5.0,1.0,43.0
2020-10-30,Del Norte,15,1.0,0.0,0.0,0.0,0.0
2020-10-30,El Dorado,17,2.0,0.0,1.0,0.0,8.0
2020-10-30,Fresno,19,94.0,11.0,26.0,1.0,25.0
2020-10-30,Glenn,21,0.0,0.0,0.0,0.0,0.0
2020-10-30,Humboldt,23,3.0,0.0,0.0,0.0,5.0
2020-10-30,Imperial,25,44.0,0.0,13.0,0.0,3.0
2020-10-30,Inyo,27,0.0,0.0,0.0,0.0,4.0
2020-10-30,Kern,29,53.0,5.0,23.0,1.0,55.0
2020-10-30,Kings,31,17.0,1.0,3.0,0.0,14.0
2020-10-30,Lake,33,3.0,1.0,2.0,0.0,1.0
2020-10-30,Lassen,35,0.0,0.0,0.0,0.0,0.0
2020-10-30,Los Angeles,37,799.0,295.0,222.0,36.0,730.0
2020-10-30,Madera,39,10.0,7.0,3.0,0.0,20.0
2020-10-30,Marin,41,5.0,5.0,1.0,1.0,15.0
2020-10-30,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2020-10-30,Mendocino,45,0.0,0.0,0.0,0.0,3.0
2020-10-30,Merced,47,9.0,0.0,2.0,0.0,7.0
2020-10-30,Modoc,49,0.0,1.0,0.0,0.0,0.0
2020-10-30,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-10-30,Monterey,53,25.0,0.0,10.0,0.0,20.0
2020-10-30,Napa,55,4.0,1.0,0.0,0.0,9.0
2020-10-30,Nevada,57,2.0,0.0,0.0,0.0,7.0
2020-10-30,Orange,59,188.0,36.0,58.0,5.0,174.0
2020-10-30,Placer,61,27.0,15.0,4.0,3.0,28.0
2020-10-30,Plumas,63,0.0,0.0,0.0,0.0,0.0
2020-10-30,Riverside,65,157.0,57.0,38.0,10.0,56.0
2020-10-30,Sacramento,67,81.0,25.0,19.0,4.0,69.0
2020-10-30,San Benito,69,0.0,0.0,0.0,0.0,2.0
2020-10-30,San Bernardino,71,248.0,51.0,54.0,10.0,97.0
2020-10-30,San Diego,73,212.0,40.0,81.0,6.0,248.0
2020-10-30,San Francisco,75,35.0,5.0,6.0,1.0,77.0
2020-10-30,San Joaquin,77,28.0,8.0,6.0,2.0,38.0
2020-10-30,San Luis Obispo,79,7.0,2.0,2.0,0.0,30.0
2020-10-30,San Mateo,81,24.0,6.0,2.0,0.0,35.0
2020-10-30,Santa Barbara,83,9.0,1.0,3.0,0.0,58.0
2020-10-30,Santa Clara,85,91.0,13.0,22.0,1.0,73.0
2020-10-30,Santa Cruz,87,12.0,0.0,2.0,0.0,8.0
2020-10-30,Shasta,89,8.0,3.0,2.0,0.0,4.0
2020-10-30,Siskiyou,93,2.0,0.0,0.0,0.0,8.0
2020-10-30,Solano,95,29.0,10.0,4.0,0.0,9.0
2020-10-30,Sonoma,97,22.0,4.0,7.0,0.0,8.0
2020-10-30,Stanislaus,99,70.0,14.0,17.0,0.0,15.0
2020-10-30,Sutter,101,0.0,0.0,0.0,0.0,0.0
2020-10-30,Tehama,103,5.0,0.0,1.0,0.0,0.0
2020-10-30,Trinity,105,0.0,0.0,0.0,0.0,0.0
2020-10-30,Tulare,107,44.0,7.0,5.0,0.0,19.0
2020-10-30,Tuolumne,109,3.0,0.0,0.0,0.0,3.0
2020-10-30,Ventura,111,27.0,11.0,13.0,3.0,47.0
2020-10-30,Yolo,113,8.0,0.0,5.0,0.0,4.0
2020-10-30,Yuba,115,8.0,1.0,0.0,0.0,8.0
2020-10-29,Alameda,1,57.0,34.0,14.0,5.0,126.0
2020-10-29,Amador,5,2.0,0.0,0.0,0.0,2.0
2020-10-29,Butte,7,9.0,0.0,2.0,0.0,13.0
2020-10-29,Calaveras,9,0.0,0.0,0.0,0.0,4.0
2020-10-29,Colusa,11,0.0,0.0,0.0,0.0,0.0
2020-10-29,Contra Costa,13,32.0,10.0,5.0,1.0,49.0
2020-10-29,Del Norte,15,1.0,0.0,0.0,0.0,1.0
2020-10-29,El Dorado,17,1.0,0.0,1.0,0.0,6.0
2020-10-29,Fresno,19,87.0,12.0,25.0,0.0,23.0
2020-10-29,Glenn,21,0.0,0.0,0.0,0.0,0.0
2020-10-29,Humboldt,23,3.0,0.0,0.0,0.0,8.0
2020-10-29,Imperial,25,45.0,1.0,16.0,1.0,0.0
2020-10-29,Inyo,27,1.0,0.0,0.0,0.0,4.0
2020-10-29,Kern,29,44.0,2.0,20.0,0.0,58.0
2020-10-29,Kings,31,15.0,1.0,2.0,0.0,13.0
2020-10-29,Lake,33,3.0,2.0,1.0,1.0,1.0
2020-10-29,Lassen,35,0.0,0.0,0.0,0.0,0.0
2020-10-29,Los Angeles,37,783.0,281.0,221.0,44.0,722.0
2020-10-29,Madera,39,11.0,9.0,3.0,1.0,25.0
2020-10-29,Marin,41,6.0,12.0,1.0,0.0,11.0
2020-10-29,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2020-10-29,Mendocino,45,0.0,0.0,0.0,0.0,4.0
2020-10-29,Merced,47,7.0,3.0,2.0,2.0,3.0
2020-10-29,Modoc,49,0.0,0.0,0.0,0.0,0.0
2020-10-29,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-10-29,Monterey,53,26.0,0.0,10.0,0.0,23.0
2020-10-29,Napa,55,6.0,0.0,0.0,0.0,24.0
2020-10-29,Nevada,57,2.0,1.0,1.0,1.0,3.0
2020-10-29,Orange,59,182.0,51.0,61.0,5.0,191.0
2020-10-29,Placer,61,24.0,17.0,6.0,2.0,26.0
2020-10-29,Plumas,63,0.0,0.0,0.0,0.0,0.0
2020-10-29,Riverside,65,150.0,64.0,33.0,7.0,83.0
2020-10-29,Sacramento,67,85.0,21.0,14.0,6.0,79.0
2020-10-29,San Benito,69,0.0,0.0,0.0,0.0,3.0
2020-10-29,San Bernardino,71,233.0,40.0,58.0,12.0,100.0
2020-10-29,San Diego,73,197.0,48.0,73.0,6.0,275.0
2020-10-29,San Francisco,75,37.0,2.0,8.0,1.0,71.0
2020-10-29,San Joaquin,77,25.0,13.0,6.0,1.0,37.0
2020-10-29,San Luis Obispo,79,6.0,0.0,2.0,0.0,29.0
2020-10-29,San Mateo,81,22.0,7.0,4.0,0.0,35.0
2020-10-29,Santa Barbara,83,9.0,1.0,2.0,0.0,51.0
2020-10-29,Santa Clara,85,79.0,19.0,19.0,2.0,74.0
2020-10-29,Santa Cruz,87,8.0,0.0,2.0,0.0,10.0
2020-10-29,Shasta,89,11.0,2.0,2.0,0.0,7.0
2020-10-29,Siskiyou,93,4.0,0.0,1.0,0.0,7.0
2020-10-29,Solano,95,24.0,10.0,4.0,0.0,10.0
2020-10-29,Sonoma,97,28.0,5.0,8.0,2.0,8.0
2020-10-29,Stanislaus,99,68.0,27.0,17.0,1.0,10.0
2020-10-29,Sutter,101,0.0,0.0,0.0,0.0,0.0
2020-10-29,Tehama,103,6.0,0.0,2.0,0.0,1.0
2020-10-29,Trinity,105,0.0,0.0,0.0,0.0,0.0
2020-10-29,Tulare,107,42.0,9.0,6.0,1.0,18.0
2020-10-29,Tuolumne,109,6.0,0.0,0.0,0.0,2.0
2020-10-29,Ventura,111,25.0,14.0,9.0,4.0,60.0
2020-10-29,Yolo,113,10.0,0.0,5.0,0.0,3.0
2020-10-29,Yuba,115,8.0,0.0,0.0,0.0,14.0
2020-10-28,Alameda,1,58.0,41.0,17.0,6.0,117.0
2020-10-28,Amador,5,2.0,0.0,0.0,0.0,3.0
2020-10-28,Butte,7,10.0,0.0,3.0,0.0,5.0
2020-10-28,Calaveras,9,0.0,0.0,0.0,0.0,3.0
2020-10-28,Colusa,11,0.0,0.0,0.0,0.0,0.0
2020-10-28,Contra Costa,13,31.0,12.0,5.0,4.0,52.0
2020-10-28,Del Norte,15,1.0,0.0,0.0,0.0,2.0
2020-10-28,El Dorado,17,1.0,1.0,1.0,1.0,5.0
2020-10-28,Fresno,19,94.0,12.0,29.0,1.0,23.0
2020-10-28,Glenn,21,0.0,0.0,0.0,0.0,0.0
2020-10-28,Humboldt,23,2.0,1.0,0.0,0.0,7.0
2020-10-28,Imperial,25,49.0,0.0,17.0,0.0,0.0
2020-10-28,Inyo,27,1.0,0.0,1.0,0.0,3.0
2020-10-28,Kern,29,43.0,5.0,20.0,0.0,60.0
2020-10-28,Kings,31,13.0,0.0,2.0,0.0,15.0
2020-10-28,Lake,33,2.0,0.0,2.0,0.0,1.0
2020-10-28,Lassen,35,0.0,0.0,0.0,0.0,0.0
2020-10-28,Los Angeles,37,743.0,290.0,222.0,41.0,738.0
2020-10-28,Madera,39,12.0,9.0,3.0,0.0,28.0
2020-10-28,Marin,41,7.0,4.0,1.0,0.0,12.0
2020-10-28,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2020-10-28,Mendocino,45,0.0,0.0,0.0,0.0,4.0
2020-10-28,Merced,47,7.0,0.0,2.0,0.0,6.0
2020-10-28,Modoc,49,0.0,0.0,0.0,0.0,0.0
2020-10-28,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-10-28,Monterey,53,29.0,1.0,7.0,0.0,26.0
2020-10-28,Napa,55,4.0,0.0,1.0,0.0,23.0
2020-10-28,Nevada,57,2.0,0.0,1.0,0.0,4.0
2020-10-28,Orange,59,181.0,56.0,59.0,10.0,183.0
2020-10-28,Placer,61,22.0,23.0,4.0,1.0,29.0
2020-10-28,Plumas,63,0.0,0.0,0.0,0.0,0.0
2020-10-28,Riverside,65,149.0,63.0,35.0,12.0,64.0
2020-10-28,Sacramento,67,83.0,26.0,14.0,8.0,69.0
2020-10-28,San Benito,69,0.0,0.0,0.0,0.0,2.0
2020-10-28,San Bernardino,71,231.0,43.0,53.0,9.0,103.0
2020-10-28,San Diego,73,187.0,48.0,66.0,8.0,269.0
2020-10-28,San Francisco,75,35.0,1.0,7.0,0.0,73.0
2020-10-28,San Joaquin,77,29.0,5.0,8.0,0.0,39.0
2020-10-28,San Luis Obispo,79,6.0,0.0,2.0,0.0,29.0
2020-10-28,San Mateo,81,15.0,9.0,3.0,1.0,34.0
2020-10-28,Santa Barbara,83,9.0,1.0,1.0,0.0,63.0
2020-10-28,Santa Clara,85,82.0,24.0,18.0,1.0,64.0
2020-10-28,Santa Cruz,87,8.0,0.0,2.0,0.0,7.0
2020-10-28,Shasta,89,8.0,0.0,1.0,0.0,5.0
2020-10-28,Siskiyou,93,3.0,0.0,1.0,0.0,8.0
2020-10-28,Solano,95,22.0,9.0,4.0,0.0,9.0
2020-10-28,Sonoma,97,28.0,3.0,5.0,2.0,10.0
2020-10-28,Stanislaus,99,58.0,17.0,16.0,0.0,19.0
2020-10-28,Sutter,101,0.0,0.0,0.0,0.0,0.0
2020-10-28,Tehama,103,6.0,0.0,2.0,0.0,0.0
2020-10-28,Trinity,105,0.0,0.0,0.0,0.0,0.0
2020-10-28,Tulare,107,36.0,6.0,6.0,1.0,19.0
2020-10-28,Tuolumne,109,5.0,0.0,2.0,0.0,2.0
2020-10-28,Ventura,111,27.0,15.0,10.0,5.0,62.0
2020-10-28,Yolo,113,9.0,0.0,4.0,0.0,3.0
2020-10-28,Yuba,115,8.0,0.0,0.0,0.0,14.0
2020-10-27,Alameda,1,58.0,34.0,17.0,6.0,116.0
2020-10-27,Amador,5,2.0,0.0,0.0,0.0,6.0
2020-10-27,Butte,7,10.0,0.0,3.0,0.0,9.0
2020-10-27,Calaveras,9,0.0,0.0,0.0,0.0,4.0
2020-10-27,Colusa,11,0.0,0.0,0.0,0.0,0.0
2020-10-27,Contra Costa,13,33.0,10.0,11.0,0.0,47.0
2020-10-27,Del Norte,15,1.0,0.0,0.0,0.0,1.0
2020-10-27,El Dorado,17,1.0,1.0,1.0,1.0,7.0
2020-10-27,Fresno,19,96.0,16.0,28.0,0.0,23.0
2020-10-27,Glenn,21,0.0,0.0,0.0,0.0,0.0
2020-10-27,Humboldt,23,2.0,1.0,0.0,0.0,6.0
2020-10-27,Imperial,25,44.0,0.0,14.0,0.0,1.0
2020-10-27,Inyo,27,0.0,0.0,0.0,0.0,4.0
2020-10-27,Kern,29,46.0,1.0,19.0,0.0,67.0
2020-10-27,Kings,31,19.0,0.0,3.0,0.0,14.0
2020-10-27,Lake,33,2.0,0.0,2.0,0.0,2.0
2020-10-27,Lassen,35,0.0,1.0,0.0,0.0,0.0
2020-10-27,Los Angeles,37,750.0,267.0,229.0,38.0,762.0
2020-10-27,Madera,39,12.0,10.0,2.0,1.0,28.0
2020-10-27,Marin,41,5.0,3.0,0.0,0.0,17.0
2020-10-27,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2020-10-27,Mendocino,45,0.0,0.0,0.0,0.0,4.0
2020-10-27,Merced,47,5.0,1.0,2.0,0.0,8.0
2020-10-27,Modoc,49,0.0,0.0,0.0,0.0,0.0
2020-10-27,Mono,51,0.0,1.0,0.0,0.0,2.0
2020-10-27,Monterey,53,26.0,1.0,9.0,0.0,19.0
2020-10-27,Napa,55,7.0,0.0,2.0,0.0,22.0
2020-10-27,Nevada,57,1.0,1.0,0.0,0.0,4.0
2020-10-27,Orange,59,177.0,36.0,60.0,5.0,176.0
2020-10-27,Placer,61,18.0,14.0,3.0,3.0,29.0
2020-10-27,Plumas,63,0.0,0.0,0.0,0.0,0.0
2020-10-27,Riverside,65,148.0,48.0,32.0,11.0,69.0
2020-10-27,Sacramento,67,76.0,20.0,12.0,8.0,77.0
2020-10-27,San Benito,69,0.0,0.0,0.0,0.0,3.0
2020-10-27,San Bernardino,71,233.0,35.0,52.0,12.0,109.0
2020-10-27,San Diego,73,182.0,59.0,67.0,13.0,286.0
2020-10-27,San Francisco,75,31.0,1.0,6.0,0.0,64.0
2020-10-27,San Joaquin,77,26.0,4.0,7.0,0.0,41.0
2020-10-27,San Luis Obispo,79,7.0,0.0,1.0,0.0,29.0
2020-10-27,San Mateo,81,18.0,3.0,5.0,0.0,35.0
2020-10-27,Santa Barbara,83,11.0,0.0,3.0,0.0,61.0
2020-10-27,Santa Clara,85,79.0,26.0,19.0,1.0,64.0
2020-10-27,Santa Cruz,87,9.0,0.0,2.0,0.0,6.0
2020-10-27,Shasta,89,9.0,1.0,2.0,0.0,3.0
2020-10-27,Siskiyou,93,2.0,0.0,1.0,0.0,7.0
2020-10-27,Solano,95,27.0,11.0,7.0,0.0,8.0
2020-10-27,Sonoma,97,27.0,8.0,5.0,1.0,11.0
2020-10-27,Stanislaus,99,59.0,21.0,15.0,3.0,12.0
2020-10-27,Sutter,101,0.0,0.0,0.0,0.0,0.0
2020-10-27,Tehama,103,6.0,1.0,2.0,0.0,2.0
2020-10-27,Trinity,105,0.0,0.0,0.0,0.0,0.0
2020-10-27,Tulare,107,33.0,6.0,6.0,1.0,19.0
2020-10-27,Tuolumne,109,1.0,0.0,0.0,0.0,1.0
2020-10-27,Ventura,111,28.0,14.0,11.0,3.0,56.0
